surface,tourney_date,winner_id,loser_id,score,best_of,winner_rank,winner_rank_points,loser_rank,loser_rank_points
4,20190617,105223,133430,7-5 6-4,3,12,2695,25,1390
4,20190617,103852,105916,6-7(4) 6-3 6-4,3,113,507,51,930
4,20190617,105379,200282,3-6 6-4 6-4,3,92,595,26,1330
4,20190617,105683,106065,6-3 6-2,3,18,1900,40,1130
4,20190617,105227,106426,6-1 7-6(5),3,15,2395,32,1268
4,20190617,106043,122330,6-2 6-3,3,23,1440,85,662
4,20190617,106298,126652,7-6(2) 6-1,3,29,1295,164,342
4,20190617,106421,104269,6-2 6-4,3,13,2625,37,1210
4,20190617,104527,105554,6-3 6-4,3,19,1715,63,818
4,20190617,103917,126207,6-3 7-6(5),3,191,272,36,1230
4,20190617,104468,104868,3-6 6-3 7-6(2),3,38,1190,212,235
4,20190617,104731,111815,4-6 7-6(5) 6-4,3,8,3565,49,940
4,20190624,132283,200175,6-7(5) 7-6(5) 6-1,3,75,732,82,675
4,20190624,200175,111442,6-7(5) 7-6(5) 7-6(1),3,82,675,45,967
4,20190624,132283,105807,6-3 7-6(2),3,75,732,59,860
4,20190624,200175,104678,6-3 6-4,3,82,675,193,270
4,20190624,111442,106000,7-5 1-0 RET,3,45,967,63,833
4,20190624,105807,106071,6-7(7) 6-4 6-4,3,59,860,101,548
4,20190624,132283,105173,3-6 7-6(3) 6-3,3,75,732,37,1171
4,20190624,104678,105332,7-6(4) 7-6(5),3,193,270,32,1278
4,20190624,200175,200005,6-4 7-5,3,82,675,64,822
4,20190624,111442,105614,7-6(7) 6-3,3,45,967,89,628
4,20190624,106000,123795,6-3 4-6 6-3,3,63,833,443,22
4,20190624,106071,105376,7-6(3) 6-3,3,101,548,123,465
4,20190624,105807,105906,7-6(6) 6-4,3,59,860,277,142
4,20190624,132283,105432,6-7(3) 6-0 7-5,3,75,732,94,591
4,20190624,105173,106148,3-6 6-1 7-5,3,37,1171,72,742
4,20190624,104678,106075,7-6(3) 6-4,3,193,270,169,330
4,20190624,200175,144719,6-4 6-3,3,82,675,88,630
4,20190624,200005,105643,6-3 7-5,3,64,822,76,731
4,20190624,105614,104327,6-3 6-2,3,89,628,230,209
4,20190624,123795,105208,6-3 4-6 6-4,3,443,22,90,617
4,20190624,106000,105051,6-4 7-5,3,63,833,91,606
4,20190624,106071,104312,4-6 6-4 6-4,3,101,548,71,745
4,20190624,105376,144985,6-3 6-7(3) 6-2,3,123,465,566,6
4,20190624,105906,117356,6-4 6-4,3,277,142,271,155
4,20190624,132283,105311,6-3 7-6(11),3,75,732,66,795
4,20190624,105432,104386,6-0 7-6(6),3,94,591,286,125
4,20190624,106148,111574,6-4 7-6(2),3,72,742,265,162
4,20190624,126203,105023,6-3 6-4,3,42,1090,79,680
4,20190624,126203,106378,7-6(8) 6-3,3,42,1090,31,1280
4,20190624,105023,105341,6-3 6-7(4) 6-3,3,79,680,102,543
4,20190624,126203,128034,6-4 7-6(5),3,42,1090,52,923
4,20190624,106378,105554,1-6 6-3 6-4,3,31,1280,65,818
4,20190624,105023,104269,7-6(4) 6-2,3,79,680,36,1210
4,20190624,105341,104468,6-4 6-3,3,102,543,25,1445
4,20190624,126203,105550,6-4 3-6 6-4,3,42,1090,26,1430
4,20190624,128034,105449,6-3 7-6(6),3,52,923,69,750
4,20190624,106378,111815,6-2 6-2,3,31,1280,49,940
4,20190624,105554,105732,6-3 7-5,3,65,818,38,1168
4,20190624,104269,106228,6-7(4) 6-3 7-6(2),3,36,1210,62,854
4,20190624,105023,105583,6-2 6-3,3,79,680,33,1271
4,20190624,104468,111797,6-2 6-4,3,25,1445,55,900
4,20190624,105341,111513,7-6(5) 7-6(6),3,102,543,30,1329
4,20190624,126203,206703,6-2 6-3,3,42,1090,472,15
4,20190624,105449,124187,7-6(4) 6-3,3,69,750,61,855
4,20190624,128034,106065,6-4 6-4,3,52,923,40,1130
4,20190624,111815,104871,6-3 7-6(4),3,49,940,81,675
4,20190624,105732,106045,5-7 7-6(8) 6-4,3,38,1168,113,520
4,20190624,105554,105430,7-6(2) 6-2,3,65,818,41,1126
4,20190624,104269,105357,6-7(3) 6-4 6-1,3,36,1210,58,875
4,20190624,106228,126652,6-7(5) 6-1 6-3,3,62,854,166,342
4,20190624,105023,105062,6-3 7-6(4),3,79,680,47,955
4,20190624,104468,105815,7-5 6-1,3,25,1445,92,599
4,20190624,111797,104655,6-1 7-6(4),3,55,900,44,1003
4,20190624,105341,104868,2-6 6-3 6-1,3,102,543,205,255
4,20190701,104925,104259,6-3 7-5 6-3,5,1,12415,57,885
4,20190701,106045,104291,6-4 6-1 6-3,5,111,520,100,557
4,20190701,104919,105208,6-1 7-6(12) 6-2,5,59,875,92,617
4,20190701,128034,105583,6-3 4-6 6-4 6-4,5,48,959,36,1251
4,20190701,200000,105577,5-7 6-2 6-4 6-3,5,21,1654,187,279
4,20190701,144895,105777,2-6 3-6 7-6(4) 6-3 6-1,5,84,660,49,952
4,20190701,104719,132283,7-6(4) 6-4 6-4,5,105,536,46,970
4,20190701,200005,104792,6-7(6) 3-6 6-4 7-5 3-0 RET,5,66,822,15,1985
4,20190701,106421,103893,6-3 7-6(2) 7-6(2),5,13,2625,106,531
4,20190701,200615,105807,7-6(2) 7-5 6-2,5,101,553,50,950
4,20190701,104871,105373,3-6 6-0 6-3 6-4,5,81,675,56,903
4,20190701,105676,105614,6-4 6-4 6-4,5,23,1510,87,648
4,20190701,106378,144719,6-4 6-4 6-4,5,30,1325,90,630
4,20190701,104269,111794,6-4 6-4 6-4,5,37,1235,108,523
4,20190701,103333,105063,6-4 6-4 7-6(4),5,80,679,219,226
4,20190701,105341,126774,6-4 3-6 6-4 6-7(8) 6-3,5,89,639,6,4215
4,20190701,104731,105732,6-3 6-4 6-2,5,8,3610,39,1143
4,20190701,104386,106415,6-4 6-7(2) 6-2 5-7 6-2,5,288,125,68,776
4,20190701,104312,111797,6-3 6-7(8) 6-1 6-2,5,73,745,53,920
4,20190701,105550,105657,7-6(11) 5-7 6-3 6-4,5,26,1430,88,647
4,20190701,104527,105074,6-3 6-2 6-2,5,19,1715,171,311
4,20190701,124187,105649,6-3 7-6(4) 6-1,5,63,855,518,10
4,20190701,104898,106075,6-1 6-3 6-1,5,76,716,165,330
4,20190701,105683,105432,7-6(1) 6-4 6-2,5,17,1945,93,611
4,20190701,111575,126952,7-6(6) 6-4 4-6 7-5,5,9,2980,125,447
4,20190701,103852,106218,6-4 6-2 6-4,5,54,917,155,356
4,20190701,104327,104999,6-2 6-4 6-4,5,221,221,213,230
4,20190701,105138,105376,6-3 6-2 6-3,5,22,1600,121,465
4,20190701,105332,106228,4-6 6-4 6-4 7-6(4),5,32,1278,60,870
4,20190701,200175,106148,2-6 6-3 6-3 6-1,5,67,817,74,742
4,20190701,104655,106000,4-6 7-6(8) 2-6 6-4 6-2,5,45,1003,91,628
4,20190701,106210,100644,4-6 6-3 6-2 7-5,5,124,448,5,4405
4,20190701,105023,106233,6-7(4) 7-6(1) 6-3 6-0,5,65,830,4,4595
4,20190701,126094,106426,4-6 6-4 7-5 6-4,5,79,696,34,1259
4,20190701,105357,106198,6-2 6-3 6-4,5,64,850,83,666
4,20190701,111513,105819,3-6 7-6(3) 7-6(3) 6-3,5,35,1255,114,512
4,20190701,104468,106099,7-6(7) 6-3 6-2,5,25,1445,123,458
4,20190701,105815,106034,3-6 6-2 6-4 6-3,5,94,611,180,292
4,20190701,105916,110602,3-6 6-4 7-6(2) 6-2,5,51,930,104,536
4,20190701,104926,126207,5-7 6-4 6-3 4-6 6-4,5,10,2785,38,1160
4,20190701,105227,105173,7-6(6) 7-6(4) 6-3,5,18,1940,42,1066
4,20190701,105311,206703,6-0 6-3 6-7(8) 6-1,5,69,770,431,27
4,20190701,105554,105643,6-3 7-6(5) 6-3,5,61,860,75,731
4,20190701,105932,104868,2-6 4-6 6-4 6-4 8-6,5,16,1960,195,267
4,20190701,105575,133430,7-6(0) 6-4 6-3,5,77,714,27,1390
4,20190701,104542,106071,6-2 6-1 6-4,5,72,750,96,593
4,20190701,106401,111442,7-6(4) 3-6 7-6(10) 0-6 6-1,5,43,1045,44,1037
4,20190701,104745,105216,6-3 6-1 6-3,5,2,7945,274,151
4,20190701,105453,106329,6-4 7-6(3) 6-4,5,7,4040,113,515
4,20190701,111815,104797,6-2 6-4 6-4,5,55,915,115,505
4,20190701,105449,105077,6-4 6-2 6-3,5,71,750,99,560
4,20190701,200282,106065,6-0 6-4 7-6(5),5,29,1330,41,1085
4,20190701,105526,105430,6-4 6-3 6-2,5,33,1265,40,1126
4,20190701,126203,104607,6-4 6-4 6-3,5,31,1320,110,520
4,20190701,105062,104665,6-3 6-2 6-4,5,58,885,78,702
4,20190701,104545,134770,6-3 6-4 7-6(9),5,12,2715,62,857
4,20190701,126610,105379,3-6 6-3 6-2 7-6(3),5,20,1665,85,660
4,20190701,104571,111790,6-2 6-4 6-4,5,135,420,112,520
4,20190701,136440,105936,6-3 4-6 7-6(9) 6-1,5,130,437,52,928
4,20190701,106043,105051,6-4 3-6 6-3 6-2,5,24,1485,95,606
4,20190701,106298,104755,6-1 6-4 7-6(4),5,28,1340,47,965
4,20190701,106296,122330,3-6 6-4 6-3 6-3,5,116,488,82,673
4,20190701,126652,111511,4-6 7-5 6-4 6-4,5,169,316,182,287
4,20190701,103819,144750,3-6 6-1 6-2 6-2,5,3,6620,86,652
4,20190701,104925,106045,6-3 6-2 6-2,5,1,12415,111,520
4,20190701,128034,104919,6-7(4) 6-1 7-6(7) 6-3,5,48,959,59,875
4,20190701,200000,144895,6-3 4-6 6-4 6-2,5,21,1654,84,660
4,20190701,200005,104719,6-4 7-6(3) 7-5,5,66,822,105,536
4,20190701,106421,200615,6-7(6) 6-1 6-4 6-4,5,13,2625,101,553
4,20190701,105676,104871,6-2 6-4 6-3,5,23,1510,81,675
4,20190701,104269,106378,4-6 4-6 7-6(3) 6-3 6-4,5,37,1235,30,1325
4,20190701,105341,103333,6-3 6-7(6) 6-3 6-7(4) 6-4,5,89,639,80,679
4,20190701,104731,104386,6-4 6-7(5) 6-1 6-4,5,8,3610,288,125
4,20190701,105550,104312,6-4 4-6 4-6 7-5 6-1,5,26,1430,73,745
4,20190701,124187,104527,7-5 3-6 4-6 6-4 8-6,5,63,855,19,1715
4,20190701,105683,104898,7-6(1) 7-5 7-6(4),5,17,1945,76,716
4,20190701,111575,103852,4-6 6-4 7-5 6-4,5,9,2980,54,917
4,20190701,105138,104327,6-3 6-2 4-2 RET,5,22,1600,221,221
4,20190701,105332,200175,7-6(5) 6-4 RET,5,32,1278,67,817
4,20190701,106210,104655,4-6 7-6(5) 6-4 6-4,5,124,448,45,1003
4,20190701,105023,126094,6-3 6-2 6-3,5,65,830,79,696
4,20190701,105357,111513,6-3 6-2 6-1,5,64,850,35,1255
4,20190701,105815,104468,6-2 6-3 4-6 3-6 8-6,5,94,611,25,1445
4,20190701,104926,105916,6-7(6) 6-4 7-6(3) 2-6 6-3,5,10,2785,51,930
4,20190701,105311,105227,6-4 6-4 6-4,5,69,770,18,1940
4,20190701,105554,105932,6-3 6-2 7-6(2),5,61,860,16,1960
4,20190701,104542,105575,7-6(4) 6-3 6-3,5,72,750,77,714
4,20190701,104745,106401,6-3 3-6 7-6(5) 7-6(3),5,2,7945,43,1045
4,20190701,105453,111815,6-4 6-4 6-0,5,7,4040,55,915
4,20190701,105449,200282,3-6 7-6(4) 6-3 3-6 6-3,5,71,750,29,1330
4,20190701,105526,126203,6-4 6-3 5-7 7-6(2),5,33,1265,31,1320
4,20190701,105062,104545,6-4 6-7(3) 4-6 6-1 6-4,5,58,885,12,2715
4,20190701,126610,104571,6-1 7-6(4) 6-3,5,20,1665,135,420
4,20190701,106043,136440,6-0 6-3 7-5,5,24,1485,130,437
4,20190701,106298,106296,6-1 7-6(0) 6-4,5,28,1340,116,488
4,20190701,103819,126652,6-1 7-6(3) 6-2,5,3,6620,169,316
4,20190701,104925,128034,7-5 6-7(5) 6-1 6-4,5,1,12415,48,959
4,20190701,200005,200000,6-4 7-5 6-3,5,66,822,21,1654
4,20190701,105676,106421,4-6 6-2 3-6 6-3 7-5,5,23,1510,13,2625
4,20190701,104269,105341,6-4 7-6(1) 6-4,5,37,1235,89,639
4,20190701,105550,104731,6-4 6-3 7-6(4),5,26,1430,8,3610
4,20190701,105683,124187,7-6(1) 6-2 6-1,5,17,1945,63,855
4,20190701,105138,111575,6-3 7-6(3) 6-1,5,22,1600,9,2980
4,20190701,105332,106210,5-7 7-6(5) 6-3 7-6(2),5,32,1278,124,448
4,20190701,105023,105357,7-6(3) 7-6(8) 6-3,5,65,830,64,850
4,20190701,105815,104926,6-3 7-6(12) 6-3,5,94,611,10,2785
4,20190701,105311,105554,4-6 6-4 7-5 4-6 6-4,5,69,770,61,860
4,20190701,104745,104542,6-2 6-3 6-2,5,2,7945,72,750
4,20190701,105453,105449,6-4 6-3 6-2,5,7,4040,71,750
4,20190701,105062,105526,6-3 7-6(5) 4-6 7-5,5,58,885,33,1265
4,20190701,126610,106043,6-7(5) 7-6(2) 4-6 7-6(5) 6-3,5,20,1665,24,1485
4,20190701,103819,106298,7-5 6-2 7-6(4),5,3,6620,28,1340
4,20190701,104925,200005,6-3 6-2 6-3,5,1,12415,66,822
4,20190701,105676,104269,7-6(9) 2-6 6-3 6-4,5,23,1510,37,1235
4,20190701,105550,105683,3-6 4-6 6-3 7-6(3) 8-6,5,26,1430,17,1945
4,20190701,105138,105332,6-3 7-5 6-2,5,22,1600,32,1278
4,20190701,105023,105815,6-4 6-7(7) 7-6(3) 7-6(5),5,65,830,94,611
4,20190701,104745,105311,6-2 6-2 6-2,5,2,7945,69,770
4,20190701,105453,105062,6-3 3-6 6-3 6-4,5,7,4040,58,885
4,20190701,103819,126610,6-1 6-2 6-2,5,3,6620,20,1665
4,20190701,104925,105676,6-4 6-0 6-2,5,1,12415,23,1510
4,20190701,105138,105550,7-5 6-4 3-6 6-3,5,22,1600,26,1430
4,20190701,104745,105023,7-5 6-2 6-2,5,2,7945,65,830
4,20190701,103819,105453,4-6 6-1 6-4 6-4,5,3,6620,7,4040
4,20190701,104925,105138,6-2 4-6 6-3 6-2,5,1,12415,22,1600
4,20190701,103819,104745,7-6(3) 1-6 6-3 6-4,5,3,6620,2,7945
4,20190701,104925,103819,7-6(5) 1-6 7-6(4) 4-6 13-12,5,1,12415,3,6620
2,20190715,111797,106228,7-6(7) 6-4,3,64,885,71,800
2,20190715,111797,105643,6-3 6-2,3,64,885,70,801
2,20190715,106228,105077,6-3 6-4,3,71,800,99,569
2,20190715,111797,104871,6-1 6-4,3,64,885,80,710
2,20190715,105643,105311,6-2 7-5,3,70,801,56,940
2,20190715,106228,104755,7-6(5) 4-6 6-3,3,71,800,50,965
2,20190715,105077,106148,4-6 6-1 6-1,3,99,569,77,737
2,20190715,104871,106426,6-4 6-4,3,80,710,37,1234
2,20190715,111797,144707,7-5 6-3,3,64,885,124,447
2,20190715,105643,104655,6-4 6-4,3,70,801,46,1013
2,20190715,105311,111200,4-6 6-4 6-2,3,56,940,116,476
2,20190715,106228,106198,4-6 7-5 6-3,3,71,800,94,610
2,20190715,104755,110602,4-6 6-3 6-4,3,50,965,121,456
2,20190715,106148,106000,6-1 7-6(4),3,77,737,95,593
2,20190715,105077,104269,6-2 6-4,3,99,569,26,1405
2,20190715,104871,105807,6-4 4-6 7-5,3,80,710,53,950
2,20190715,144707,200221,4-6 7-5 6-0,3,124,447,128,429
2,20190715,111797,105967,7-6(1) 7-5,3,64,885,93,611
2,20190715,105643,126523,7-5 3-6 6-2,3,70,801,235,196
2,20190715,111200,106329,6-3 2-6 7-5,3,116,476,88,624
2,20190715,105311,106075,7-6(3) 6-4,3,56,940,184,282
2,20190715,106228,106032,6-3 6-2,3,71,800,181,291
2,20190715,106198,105208,6-2 2-1 RET,3,94,610,131,422
2,20190715,110602,104327,6-2 7-5,3,121,456,195,266
2,20190715,106000,134770,6-4 6-2,3,95,593,65,869
2,20190715,106148,144719,6-4 3-6 6-3,3,77,737,90,620
2,20190715,105077,106005,6-1 7-5,3,99,569,198,256
4,20190715,104545,122330,7-6(2) 6-3,3,15,2040,83,675
4,20190715,104545,200005,6-7(4) 7-6(5) 6-3,3,15,2040,48,977
4,20190715,122330,104719,7-6(5) 3-6 6-4,3,83,675,98,576
4,20190715,104545,105051,4-6 6-3 6-4,3,15,2040,110,526
4,20190715,200005,125802,7-5 3-6 6-2,3,48,977,141,389
4,20190715,104719,104999,6-3 6-0,3,98,576,211,230
4,20190715,122330,105815,0-6 6-3 6-0,3,83,675,72,781
4,20190715,104545,111794,6-4 6-7(5) 6-3,3,15,2040,102,550
4,20190715,105051,106045,6-2 6-2,3,110,526,100,565
4,20190715,200005,106368,7-6(5) 6-0,3,48,977,134,402
4,20190715,125802,111153,6-4 6-3,3,141,389,188,278
4,20190715,104999,105819,6-4 6-4,3,211,230,113,512
4,20190715,104719,111442,6-2 7-6(6),3,98,576,43,1037
4,20190715,122330,104678,3-6 6-3 6-3,3,83,675,167,327
4,20190715,105815,105173,6-4 6-1,3,72,781,62,896
4,20190715,111794,202400,6-3 6-4,3,102,550,,
4,20190715,105051,111790,6-1 2-6 6-3,3,110,526,97,578
4,20190715,106045,105614,6-4 7-6(5),3,100,565,84,661
4,20190715,106368,104660,5-7 7-6(6) 6-2,3,134,402,145,379
4,20190715,125802,106071,6-2 7-6(5),3,141,389,103,549
4,20190715,111153,105449,7-6(9) 7-6(5),3,188,278,68,830
4,20190715,105819,103333,7-6(6) 7-6(7),3,113,512,82,679
4,20190715,104999,105065,6-3 7-6(4),3,211,230,224,213
4,20190715,104719,105432,6-2 6-2,3,98,576,89,621
4,20190715,122330,106109,6-4 2-6 7-6(4),3,83,675,150,370
4,20190715,104678,105359,3-6 7-5 7-5,3,167,327,127,433
4,20190715,105815,104797,6-4 5-7 6-4,3,72,781,107,534
2,20190715,105583,105226,7-5 7-5,3,36,1251,208,241
2,20190715,105226,111513,6-2 6-4,3,208,241,32,1290
2,20190715,105583,106099,7-5 0-0 RET,3,36,1251,125,441
2,20190715,105226,105882,3-6 7-6(2) 6-3,3,208,241,105,543
2,20190715,111513,104919,6-4 6-7(6) 6-3,3,32,1290,60,910
2,20190715,105583,105379,5-7 6-3 6-3,3,36,1251,87,625
2,20190715,106099,105487,6-4 6-0,3,125,441,152,365
2,20190715,105882,104926,6-1 2-1 RET,3,105,543,9,2785
2,20190715,105226,105936,6-3 6-7(1) 7-6(5),3,208,241,58,928
2,20190715,111513,103893,6-3 3-6 6-4,3,32,1290,114,496
2,20190715,104919,106210,3-6 6-4 6-4,3,60,910,142,383
2,20190715,105379,206173,7-6(3) 6-3,3,87,625,209,239
2,20190715,105583,126094,6-4 6-3,3,36,1251,76,741
2,20190715,105487,126120,6-3 6-3,3,152,365,290,124
2,20190715,106099,106432,6-2 3-6 6-1,3,125,441,14,2195
2,20190715,105882,105341,6-3 6-2,3,105,543,92,614
2,20190715,105226,105634,6-0 6-7(5) 7-6(4),3,208,241,197,259
2,20190715,105936,106121,7-5 7-6(4),3,58,928,112,518
2,20190715,103893,105091,5-7 6-4 7-6(3),3,114,496,384,45
2,20190715,106210,105649,7-6(5) 3-6 7-6(2),3,142,383,453,20
2,20190715,104919,104665,6-1 7-5,3,60,910,79,712
2,20190715,105379,106065,6-3 6-2,3,87,625,40,1085
2,20190715,206173,105155,1-6 6-3 6-4,3,209,239,109,528
2,20190715,126094,104898,6-3 6-2,3,76,741,78,716
2,20190715,105487,105373,4-6 6-3 7-5,3,152,365,61,905
2,20190715,126120,105477,6-3 6-3,3,290,124,161,336
2,20190715,106099,144895,7-5 6-0,3,125,441,81,682
1,20190722,200282,126203,6-3 7-6(2),3,34,1285,32,1320
1,20190722,200282,124187,7-6(4) 6-7(5) 6-3,3,34,1285,57,937
1,20190722,126203,111815,6-1 3-6 6-3,3,32,1320,54,950
1,20190722,124187,105554,7-6(3) 7-5,3,57,937,55,942
1,20190722,200282,106071,6-2 3-0 RET,3,34,1285,106,537
1,20190722,111815,200615,7-5 6-4,3,54,950,95,588
1,20190722,126203,200175,6-1 7-6(1),3,32,1320,66,854
1,20190722,124187,104545,7-6(2) 6-7(5) 7-6(5),3,57,937,14,2290
1,20190722,105554,105430,7-6(5) 5-7 6-2,3,55,942,42,1046
1,20190722,200282,105614,6-4 6-4,3,34,1285,94,588
1,20190722,106071,105051,6-4 7-6(3),3,106,537,100,571
1,20190722,111815,126952,6-3 6-4,3,54,950,117,489
1,20190722,200615,105732,7-5 6-3,3,95,588,39,1108
1,20190722,200175,200005,6-2 6-2,3,66,854,46,1019
1,20190722,126203,110536,6-2 6-3,3,32,1320,405,34
1,20190722,124187,122330,6-3 7-6(1),3,57,937,71,819
1,20190722,105554,105359,6-1 6-1,3,55,942,138,395
1,20190722,105430,105815,6-4 7-6(4),3,42,1046,70,826
1,20190722,105614,105657,7-6(3) 7-5,3,94,588,84,647
1,20190722,105051,111794,7-6(5) 6-3,3,100,571,102,562
1,20190722,106071,126207,4-6 6-3 7-6(4),3,106,537,41,1080
1,20190722,111815,111442,7-6(3) 4-6 6-3,3,54,950,43,1037
1,20190722,126952,105432,6-7(4) 7-5 6-0,3,117,489,88,621
1,20190722,200615,106045,6-3 6-4,3,95,588,101,565
1,20190722,200175,106058,7-6(9) 7-6(5),3,66,854,180,300
1,20190722,110536,105777,7-5 6-4,3,405,34,53,952
2,20190722,105077,105649,6-3 6-2,3,85,639,455,20
2,20190722,105649,105311,3-6 6-1 6-2,3,455,20,49,965
2,20190722,105077,104665,7-6(3) 6-4,3,85,639,79,712
2,20190722,105311,105138,4-6 6-3 7-5,3,49,965,13,2320
2,20190722,105649,105341,6-4 2-6 6-4,3,455,20,90,614
2,20190722,104665,105583,7-6(4) 6-4,3,79,712,26,1456
2,20190722,105077,106148,6-2 6-1,3,85,639,74,762
2,20190722,105138,144719,7-6(7) 6-4,3,13,2320,89,620
2,20190722,105311,126237,6-4 6-4,3,49,965,265,161
2,20190722,105341,132283,7-6(2) 3-6 6-1,3,90,614,52,954
2,20190722,105649,106210,7-6(3) 4-6 6-3,3,455,20,142,383
2,20190722,104665,106121,6-1 3-6 7-6(2),3,79,712,111,518
2,20190722,105583,104797,6-4 6-7(2) 7-6(2),3,26,1456,107,534
2,20190722,106148,105882,6-2 6-4,3,74,762,98,576
2,20190722,105077,104269,6-4 7-6(4),3,85,639,30,1335
2,20190722,144719,104291,5-7 6-3 6-4,3,89,620,103,557
2,20190722,126237,103990,6-2 6-2,3,265,161,167,331
2,20190722,105311,104327,6-4 6-4,3,49,965,198,266
2,20190722,105341,105757,6-4 7-5,3,90,614,386,42
2,20190722,106210,105208,7-5 7-5,3,142,383,130,422
2,20190722,105649,144895,6-4 6-4,3,455,20,80,670
2,20190722,104665,110602,6-1 3-6 6-3,3,79,712,120,476
2,20190722,106121,111795,6-4 6-4,3,111,518,149,370
2,20190722,104797,144817,6-3 7-6(0),3,107,534,271,147
2,20190722,106148,103893,6-7(1) 6-3 6-2,3,74,762,114,509
2,20190722,105882,123755,7-6(7) 6-3,3,98,576,215,224
2,20190722,105077,105967,6-0 6-3,3,85,639,112,515
2,20190722,105932,126094,7-5 4-6 6-3,3,16,1995,78,716
2,20190722,126094,105807,4-6 7-5 6-1,3,78,716,59,917
2,20190722,105932,100644,6-4 4-6 7-6(5),3,16,1995,5,4325
2,20190722,126094,106233,7-6(3) 7-6(5),3,78,716,4,4595
2,20190722,105807,104926,3-6 6-2 7-6(4),3,59,917,10,2535
2,20190722,105932,104871,6-2 6-3,3,16,1995,77,735
2,20190722,100644,105936,2-6 7-5 6-2,3,5,4325,58,928
2,20190722,106233,105916,7-5 6-1,3,4,4595,50,965
2,20190722,126094,134770,3-6 7-5 6-3,3,78,716,69,832
2,20190722,104926,200484,7-5 6-4,3,10,2535,150,369
2,20190722,105807,105526,6-1 7-6(4),3,59,917,36,1265
2,20190722,104871,104755,7-6(5) 7-5,3,77,735,65,860
2,20190722,105932,106228,6-4 3-6 6-3,3,16,1995,56,938
2,20190722,105936,105373,6-7(6) 7-5 6-1,3,58,928,62,881
2,20190722,100644,105643,6-4 7-6(2),3,5,4325,67,846
2,20190722,106233,104655,6-3 7-6(3),3,4,4595,47,1013
2,20190722,105916,104259,6-3 6-0,3,50,965,72,805
2,20190722,134770,104898,6-3 3-6 6-1,3,69,832,86,626
2,20190722,126094,106426,6-4 7-6(5),3,78,716,37,1234
2,20190722,104926,109699,6-4 6-4,3,10,2535,374,49
2,20190722,200484,104919,7-6(8) 6-4,3,150,369,51,955
2,20190722,105807,105870,7-6(5) 6-4,3,59,917,223,207
2,20190722,105526,106329,6-1 6-3,3,36,1265,91,612
2,20190722,104871,105332,6-7(4) 7-5 6-3,3,77,735,28,1368
2,20190722,104755,111576,6-2 7-6(2),3,65,860,207,244
2,20190722,106228,200221,6-3 6-2,3,56,938,127,428
2,20190722,105932,106198,6-4 6-3,3,16,1995,87,623
2,20190722,105936,111513,6-3 6-3,3,58,928,31,1335
2,20190722,105373,127157,6-2 6-2,3,62,881,415,30
2,20190722,105643,106065,6-7(5) 7-6(3) 6-2,3,67,846,63,880
2,20190722,100644,111797,6-4 6-2,3,5,4325,38,1135
2,20190729,106233,105077,7-6(0) 6-1,3,4,4595,69,860
2,20190729,106233,132283,6-3 7-6(6),3,4,4595,56,954
2,20190729,105077,134770,7-5 6-4,3,69,860,65,869
2,20190729,106233,104665,7-6(4) 6-4,3,4,4595,75,802
2,20190729,132283,104269,6-4 6-4,3,56,954,32,1310
2,20190729,134770,104655,6-3 7-6(4),3,65,869,53,968
2,20190729,105077,104871,6-3 6-4,3,69,860,74,805
2,20190729,106233,124116,6-3 6-2,3,4,4595,167,307
2,20190729,104665,104259,6-4 6-4,3,75,802,73,805
2,20190729,104269,106075,6-4 7-6(7),3,32,1310,326,82
2,20190729,132283,106148,2-6 7-6(4) 7-6(1),3,56,954,76,787
2,20190729,134770,104897,6-4 7-6(3),3,65,869,125,451
2,20190729,104655,110602,6-7(1) 6-0 6-2,3,53,968,119,488
2,20190729,105077,144719,6-2 6-3,3,69,860,88,620
2,20190729,104871,105583,3-6 6-4 6-3,3,74,805,26,1501
2,20190729,124116,111192,7-6(1) 7-6(5),3,167,307,258,168
2,20190729,104259,104755,6-3 6-2,3,73,805,68,860
2,20190729,104665,104919,3-6 6-3 6-2,3,75,802,81,655
2,20190729,106075,104198,6-7(1) 6-2 6-3,3,326,82,158,335
2,20190729,106148,106198,3-6 6-3 6-2,3,76,787,89,614
2,20190729,132283,105643,7-6(4) 6-7(4) 7-6(4),3,56,954,63,876
2,20190729,134770,105807,6-1 3-6 6-1,3,65,869,47,1007
2,20190729,104897,105373,7-6(5) 6-7(5) 7-6(4),3,125,451,60,918
2,20190729,110602,200514,6-3 6-4,3,119,488,280,136
2,20190729,105077,105916,6-7(6) 6-4 6-4,3,69,860,54,965
2,20190729,144719,105341,7-6(7) 1-6 6-1,3,88,620,82,653
2,20190729,104871,106065,7-6(8) 7-5,3,74,805,62,880
1,20190729,106043,126203,7-6(6) 6-3,3,27,1485,28,1450
1,20190729,126203,105430,6-3 6-2,3,28,1450,41,1046
1,20190729,106043,105550,6-3 3-6 6-1,3,27,1485,24,1560
1,20190729,126203,104926,6-1 7-6(1),3,28,1450,9,2625
1,20190729,105430,106423,6-3 6-3,3,41,1046,191,269
1,20190729,106043,105062,6-1 6-2,3,27,1485,45,1020
1,20190729,105550,126952,4-6 6-1 6-2,3,24,1560,112,521
1,20190729,104926,104719,4-6 6-3 6-4,3,9,2625,103,547
1,20190729,126203,105432,4-6 6-3 6-2,3,28,1450,90,609
1,20190729,106423,106298,2-6 6-4 6-3,3,191,269,29,1385
